id,distributor,name,discipline,long_description,price,currency,organization,key_words,modules,modules_number,modules_type,avg_length,description,schema,education_type,age,terms,test,amount_restrictions,level_counts,teachers_present,tutors_present,facilitators_present,feedback,co_ed,practice,forums,individualization,disabled,webinars,analytics,deadlines,post_entrance,training_materials,browsers,technologies,requsites,payment,os_list,tools,peripherals,authors,author_degree,author_awards,author_position,valued_work,certification,language,org_link,start_date,end_date,length,sync,assessmet,lms,course_id,prerequesetes,image,video,interests,skills,ways,code
1152,openedu,"Инновационная экономика и технологическое предпринимательство",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INNOEC,2018-09-17T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INNOEC+fall_2018,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INNOEC+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1089
1153,openedu,"Инновационная экономика и технологическое предпринимательство",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INNOEC,2018-10-22T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INNOEC+fall_2018_dvfu,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INNOEC+fall_2018_dvfu+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1090
1154,openedu,"Инновационная экономика и технологическое предпринимательство",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INNOEC,2019-09-09T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INNOEC+fall_2019,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INNOEC+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1091
1155,openedu,"Инновационная экономика и технологическое предпринимательство",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INNOEC,2018-02-26T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INNOEC+spring_2018,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INNOEC+spring_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1092
1156,openedu,"Инновационная экономика и технологическое предпринимательство",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INNOEC,2019-02-11T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INNOEC+spring_2019,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INNOEC+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1093
1157,openedu,"Инновационная экономика и технологическое предпринимательство",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INNOEC,2019-02-26T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INNOEC+spring_2019_dvfu,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INNOEC+spring_2019_dvfu+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1094
1158,openedu,"Основы международных стандартов финансовой отчетности",,,"Бесплатно",null,hse,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTFIN,2019-09-23T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTFIN+fall_2019,auto,https://courses.openedu.ru/asset-v1:hse+INTFIN+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1095
1159,openedu,"Лингвистика интернета",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTLING,2019-02-11T00:00:00Z,2020-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTLING+test_2019,auto,https://courses.openedu.ru/asset-v1:mipt+INTLING+test_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1096
1160,openedu,"(DEMO)Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2018-02-12T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+DEMO,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+DEMO+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1097
1161,openedu,"(2016-2) Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2016-09-19T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+fall_2016,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+fall_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1098
1162,openedu,"(2017-2)Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2017-10-02T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+fall_2017,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1099
1163,openedu,"(2018-2)Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2018-09-03T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+fall_2018,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1100
1164,openedu,"Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2019-09-02T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+fall_2019,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1101
1165,openedu,"(2016-1) Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2016-04-11T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+spring_2016,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+spring_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1102
1166,openedu,"(2017-1) Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2017-03-19T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+spring_2017,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+spring_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1103
1167,openedu,"(2019-1)Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2019-02-11T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+spring_2019,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1104
1168,openedu,"(2018-2)Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2018-10-05T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+stud_fall_2018,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+stud_fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1105
1169,openedu,"(2018-1)Введение в современную политическую науку",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/INTMODPOL,2018-02-12T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+INTMODPOL+winter_2018,auto,https://courses.openedu.ru/asset-v1:hse+INTMODPOL+winter_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1106
1170,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2017-09-10T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+1111,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+1111+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1107
1171,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2017-12-04T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+11111,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+11111+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1108
1172,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T09:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+567890,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+567890+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1109
1173,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T16:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+APM684,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+APM684+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1110
1174,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2017-11-23T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+APM6841,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+APM6841+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1111
1175,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T12:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+ARM573,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+ARM573+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1112
1176,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2017-10-29T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+arm615,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+arm615+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1113
1177,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2017-11-23T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+ARM623,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+ARM623+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1114
1178,openedu,"TEST (001) _Для тестирования_ Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T09:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+fall_2016,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+fall_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1115
1179,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T16:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+PLP802,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+PLP802+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1116
1180,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T16:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+PLP_802,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+PLP_802+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1117
1181,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T09:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+rerun_567890,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+rerun_567890+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1118
1182,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T09:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+rerun_spring,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+rerun_spring+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1119
1183,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T13:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+rerun_winter_2016,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+rerun_winter_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1120
1184,openedu,"TEST Процесс принятия политического решения: агенты и технологии",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2017-09-30T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+special_2018,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+special_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1121
1185,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T09:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+spring_2017_1,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+spring_2017_1+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1122
1186,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T13:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+summer_2015,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+summer_2015+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1123
1187,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T13:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+summer_2016,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+summer_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1124
1188,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2018-04-28T21:01:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+test,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+test+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1125
1189,openedu,"TEST (000) _Для тестирования_ Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T13:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+test1,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+test1+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1126
1190,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T12:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+test2,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+test2+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1127
1191,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T13:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+test2_2019,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+test2_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1128
1192,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T12:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+test3,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+test3+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1129
1193,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-12-29T09:38:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+test4,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+test4+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1130
1194,openedu,"TEST Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2018-04-28T21:01:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+wa_2018,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+wa_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1131
1195,openedu,"TEST (000) _Для тестирования_ Платежи в интернете",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/INTPAYMENT,2016-09-19T13:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+INTPAYMENT+winter_2016,auto,https://courses.openedu.ru/asset-v1:mipt+INTPAYMENT+winter_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1132
1196,openedu,"TEST (000) _Для тестирования_ Платежи в интернете",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INTPAYMENT2,2017-10-17T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INTPAYMENT2+fall_2017,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INTPAYMENT2+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1133
1197,openedu,"TEST (000) _Для тестирования_ Платежи в интернете",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/INTPAYMENT2,2017-10-17T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+INTPAYMENT2+spring_2018,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+INTPAYMENT2+spring_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1134
1198,openedu,"Управление интеллектуальной собственностью",,,"Бесплатно",null,urfu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/INTPR,2019-09-08T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+INTPR+fall_2019,auto,https://courses.openedu.ru/asset-v1:urfu+INTPR+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1135
1199,openedu,"Управление интеллектуальной собственностью",,,"Бесплатно",null,urfu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/INTPR,2018-09-09T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+INTPR+spring_2018,auto,https://courses.openedu.ru/asset-v1:urfu+INTPR+spring_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,1136
